year,mlbam_id,name_savant,name_human,team,pitch_type,pitch_name,pitches_thrown,pitch_usage_pct,pa_against,ba,slg,woba,whiff_pct,k_pct,put_away_pct,est_ba,est_slg,est_woba,hard_hit_pct,run_value_per_100,snapshot_date
2023,669923,"Kirby, George",George Kirby,SEA,SI,Sinker,607,21.5,198,0.265,0.386,0.306,12.9,18.2,17.6,0.287,0.419,0.322,40.3,0.6,2026-06-05
2023,676710,"Crawford, Kutter",Kutter Crawford,BOS,FF,4-Seam Fastball,822,39.2,197,0.163,0.326,0.27,25.9,36.5,24.5,0.172,0.328,0.265,42.2,1.2,2026-06-05
2023,608032,"Estévez, Carlos",Carlos Estévez,LAA,FF,4-Seam Fastball,747,66.3,195,0.243,0.343,0.319,28.4,30.8,21.3,0.222,0.382,0.316,45.0,0.2,2026-06-05
2023,663556,"McClanahan, Shane",Shane McClanahan,TB,FF,4-Seam Fastball,762,41.8,195,0.269,0.479,0.38,23.3,20.0,16.1,0.271,0.496,0.378,46.9,-0.3,2026-06-05
2023,668678,"Gallen, Zac",Zac Gallen,AZ,CU,Curveball,736,22.7,195,0.21,0.344,0.268,40.8,39.5,25.1,0.224,0.361,0.273,47.7,0.2,2026-06-05
2023,571945,"Mikolas, Miles",Miles Mikolas,STL,SL,Slider,776,24.3,195,0.245,0.375,0.294,22.4,17.9,16.4,0.244,0.418,0.301,32.5,0.8,2026-06-05
2023,682227,"Williamson, Brandon",Brandon Williamson,CIN,FF,4-Seam Fastball,719,37.1,194,0.269,0.433,0.346,17.1,17.5,14.5,0.278,0.44,0.35,47.1,-0.2,2026-06-05
2023,543475,"Lyles, Jordan",Jordan Lyles,KC,ST,Sweeper,695,24.7,194,0.28,0.543,0.371,24.9,16.5,14.3,0.251,0.452,0.313,25.3,-1.3,2026-06-05
2023,630023,"Chirinos, Yonny",Yonny Chirinos,ATL,SI,Sinker,634,47.2,194,0.297,0.491,0.373,11.0,8.2,13.0,0.307,0.508,0.381,50.9,0.0,2026-06-05
2023,673540,"Senga, Kodai",Kodai Senga,NYM,FC,Cutter,699,25.0,194,0.244,0.339,0.32,18.5,8.8,16.8,0.27,0.412,0.343,36.6,2.9,2026-06-05
2023,543243,"Gray, Sonny",Sonny Gray,MIN,FF,4-Seam Fastball,756,26.8,194,0.297,0.419,0.369,16.4,8.2,13.4,0.296,0.437,0.359,38.5,0.8,2026-06-05
2023,547179,"Lorenzen, Michael",Michael Lorenzen,PHI,FF,4-Seam Fastball,817,34.5,194,0.218,0.341,0.308,17.3,21.1,16.9,0.236,0.474,0.344,49.2,0.8,2026-06-05
2023,663776,"Sandoval, Patrick",Patrick Sandoval,LAA,CH,Changeup,675,25.8,193,0.184,0.33,0.273,43.2,30.6,21.5,0.215,0.388,0.288,27.5,0.1,2026-06-05
2023,605280,"Holmes, Clay",Clay Holmes,NYY,SI,Sinker,710,69.3,193,0.26,0.343,0.328,17.4,15.5,18.1,0.244,0.34,0.306,45.0,0.6,2026-06-05
2023,660271,"Ohtani, Shohei",Shohei Ohtani,LAA,ST,Sweeper,733,35.0,192,0.141,0.335,0.268,37.0,37.5,30.9,0.156,0.312,0.258,33.7,1.2,2026-06-05
2023,592791,"Taillon, Jameson",Jameson Taillon,CHC,FF,4-Seam Fastball,895,35.3,191,0.261,0.564,0.398,20.5,22.5,15.5,0.285,0.614,0.418,54.1,-1.0,2026-06-05
2023,543101,"DeSclafani, Anthony",Anthony DeSclafani,SF,SL,Slider,694,44.8,191,0.257,0.429,0.328,27.2,19.9,22.8,0.262,0.449,0.323,41.5,0.3,2026-06-05
2023,645261,"Alcantara, Sandy",Sandy Alcantara,MIA,CH,Changeup,742,27.3,190,0.282,0.401,0.331,30.5,19.5,16.2,0.258,0.391,0.306,40.8,-0.6,2026-06-05
2023,656605,"Keller, Mitch",Mitch Keller,PIT,FC,Cutter,743,23.8,190,0.313,0.5,0.371,23.8,14.7,24.3,0.3,0.465,0.351,30.9,0.0,2026-06-05
2023,656427,"Flaherty, Jack",Jack Flaherty,BAL,SL,Slider,666,25.3,190,0.333,0.548,0.403,27.1,15.8,15.5,0.317,0.515,0.387,43.3,-1.3,2026-06-05
2023,624133,"Suarez, Ranger",Ranger Suarez,PHI,SI,Sinker,571,28.2,190,0.292,0.429,0.372,10.3,18.4,26.3,0.266,0.372,0.332,40.0,-0.1,2026-06-05
2023,518886,"Kimbrel, Craig",Craig Kimbrel,PHI,FF,4-Seam Fastball,754,67.2,190,0.185,0.346,0.288,30.6,34.7,26.5,0.18,0.342,0.29,48.0,0.9,2026-06-05
2023,607625,"Lugo, Seth",Seth Lugo,SD,FF,4-Seam Fastball,753,31.7,189,0.25,0.472,0.337,21.6,31.7,23.2,0.252,0.499,0.341,56.9,0.1,2026-06-05
2023,673540,"Senga, Kodai",Kodai Senga,NYM,FS,Split-Finger,664,23.8,188,0.11,0.147,0.195,59.5,58.5,28.2,0.101,0.148,0.187,22.2,1.0,2026-06-05
2023,664285,"Valdez, Framber",Framber Valdez,HOU,CU,Curveball,746,25.3,188,0.158,0.211,0.207,40.2,45.2,26.5,0.178,0.259,0.232,39.8,1.2,2026-06-05
2023,543294,"Hendricks, Kyle",Kyle Hendricks,CHC,SI,Sinker,736,34.9,187,0.318,0.46,0.352,8.0,6.4,9.5,0.324,0.49,0.364,39.5,0.4,2026-06-05
2023,666129,"Garrett, Braxton",Braxton Garrett,MIA,ST,Sweeper,642,25.9,187,0.163,0.291,0.24,40.8,39.0,22.7,0.209,0.339,0.271,37.4,0.9,2026-06-05
2023,657376,"Schmidt, Clarke",Clarke Schmidt,NYY,SI,Sinker,647,23.9,186,0.29,0.45,0.363,11.5,10.8,15.2,0.306,0.497,0.376,52.0,-0.6,2026-06-05
2023,657571,"Ferguson, Caleb",Caleb Ferguson,LAD,FF,4-Seam Fastball,707,66.4,186,0.277,0.34,0.344,26.0,24.7,22.4,0.249,0.335,0.315,42.1,0.1,2026-06-05
2023,686613,"Brown, Hunter",Hunter Brown,HOU,CU,Curveball,648,23.8,185,0.251,0.377,0.309,30.1,36.2,21.4,0.227,0.384,0.29,49.5,-1.1,2026-06-05
2023,641927,"Ober, Bailey",Bailey Ober,MIN,CH,Changeup,652,28.0,185,0.226,0.35,0.268,29.8,24.9,19.6,0.222,0.344,0.262,26.7,1.2,2026-06-05
2023,607755,"Vasquez, Andrew",Andrew Vasquez,DET,SL,Slider,698,81.8,185,0.247,0.37,0.326,17.9,20.0,18.9,0.211,0.331,0.285,26.0,0.6,2026-06-05
2023,650556,"Abreu, Bryan",Bryan Abreu,HOU,SL,Slider,711,58.7,184,0.185,0.302,0.27,41.3,37.0,28.6,0.197,0.347,0.28,33.3,1.3,2026-06-05
2023,607067,"Rea, Colin",Colin Rea,MIL,SI,Sinker,606,30.1,184,0.262,0.445,0.349,13.8,15.2,15.5,0.288,0.468,0.356,45.3,-0.2,2026-06-05
2023,663855,"Hicks, Jordan",Jordan Hicks,TOR,SI,Sinker,714,64.2,184,0.261,0.357,0.331,18.0,16.3,24.4,0.235,0.338,0.311,34.9,1.0,2026-06-05
2023,622663,"Severino, Luis",Luis Severino,NYY,FF,4-Seam Fastball,712,43.5,184,0.345,0.685,0.465,20.3,21.2,16.2,0.299,0.592,0.405,55.9,-2.0,2026-06-05
2023,607074,"Rodón, Carlos",Carlos Rodón,NYY,FF,4-Seam Fastball,683,60.3,184,0.294,0.55,0.392,21.7,15.8,14.2,0.278,0.555,0.388,46.7,-0.6,2026-06-05
2023,434378,"Verlander, Justin",Justin Verlander,HOU,SL,Slider,659,25.3,184,0.201,0.325,0.267,29.2,30.4,21.1,0.182,0.289,0.238,34.2,1.3,2026-06-05
2023,623167,"Flexen, Chris",Chris Flexen,COL,FF,4-Seam Fastball,719,41.0,183,0.382,0.743,0.504,17.3,12.6,14.6,0.344,0.654,0.463,54.1,-3.3,2026-06-05
2023,680686,"Gray, Josiah",Josiah Gray,WSH,SL,Slider,688,24.5,183,0.242,0.41,0.33,34.5,23.0,20.1,0.257,0.443,0.347,33.6,-0.2,2026-06-05
2023,663776,"Sandoval, Patrick",Patrick Sandoval,LAA,SL,Slider,683,26.1,183,0.267,0.323,0.323,28.2,18.6,15.5,0.276,0.381,0.33,33.8,-0.1,2026-06-05
2023,670950,"Richards, Trevor",Trevor Richards,TOR,CH,Changeup,758,56.1,183,0.167,0.357,0.26,47.6,41.5,26.3,0.164,0.307,0.24,24.7,1.0,2026-06-05
2023,650911,"Sánchez, Cristopher",Cristopher Sánchez,PHI,SI,Sinker,672,46.0,182,0.292,0.52,0.378,10.7,11.5,15.8,0.297,0.504,0.36,51.0,0.6,2026-06-05
2023,668909,"Williams, Gavin",Gavin Williams,CLE,FF,4-Seam Fastball,767,55.3,181,0.25,0.404,0.334,24.9,20.4,17.3,0.273,0.446,0.356,45.8,0.5,2026-06-05
2023,458681,"Lynn, Lance",Lance Lynn,LAD,FC,Cutter,718,22.7,181,0.276,0.518,0.36,26.1,18.2,17.1,0.267,0.497,0.344,34.8,-0.5,2026-06-05
2023,656638,"Lange, Alex",Alex Lange,DET,SL,Slider,670,58.5,181,0.178,0.276,0.283,48.4,34.3,30.0,0.173,0.254,0.26,26.1,1.1,2026-06-05
2023,518876,"Kelly, Merrill",Merrill Kelly,AZ,CH,Changeup,647,23.1,180,0.18,0.234,0.218,32.0,28.3,22.0,0.231,0.336,0.278,35.3,2.2,2026-06-05
2023,675540,"Curry, Xzavion",Xzavion Curry,CLE,FF,4-Seam Fastball,723,48.4,179,0.283,0.478,0.368,19.1,15.6,16.4,0.297,0.527,0.382,53.0,-0.2,2026-06-05
2023,622491,"Castillo, Luis",Luis Castillo,SEA,SI,Sinker,578,18.0,179,0.236,0.333,0.291,14.1,16.2,20.0,0.291,0.439,0.343,47.4,1.0,2026-06-05
2023,691587,"Pérez, Eury",Eury Pérez,MIA,FF,4-Seam Fastball,697,45.4,179,0.289,0.585,0.402,18.7,18.4,17.6,0.274,0.556,0.384,50.4,-0.5,2026-06-05
2023,663623,"Irvin, Jake",Jake Irvin,WSH,SI,Sinker,604,28.1,178,0.355,0.535,0.42,9.4,10.7,14.6,0.332,0.548,0.411,47.1,-1.3,2026-06-05
2023,668881,"Greene, Hunter",Hunter Greene,CIN,SL,Slider,838,40.2,177,0.23,0.418,0.308,39.4,37.3,21.8,0.177,0.291,0.227,34.7,0.1,2026-06-05
2023,650644,"Civale, Aaron",Aaron Civale,TB,FC,Cutter,747,37.2,177,0.261,0.406,0.313,23.4,17.5,19.1,0.272,0.454,0.333,42.2,1.1,2026-06-05
2023,608717,"Stratton, Chris",Chris Stratton,TEX,FF,4-Seam Fastball,737,54.3,177,0.183,0.281,0.255,24.6,30.5,23.5,0.197,0.377,0.297,46.1,1.9,2026-06-05
2023,477132,"Kershaw, Clayton",Clayton Kershaw,LAD,FF,4-Seam Fastball,746,36.8,176,0.281,0.451,0.365,10.1,14.2,16.9,0.273,0.464,0.363,34.4,0.1,2026-06-05
2023,605483,"Snell, Blake",Blake Snell,SD,CU,Curveball,627,19.8,175,0.079,0.14,0.138,56.3,62.3,33.5,0.097,0.164,0.148,30.9,2.7,2026-06-05
2023,669947,"Scholtens, Jesse",Jesse Scholtens,CWS,FF,4-Seam Fastball,628,43.4,175,0.266,0.462,0.354,14.1,10.9,11.9,0.264,0.468,0.347,37.4,-0.2,2026-06-05
2023,694297,"Pfaadt, Brandon",Brandon Pfaadt,AZ,FF,4-Seam Fastball,728,45.2,174,0.323,0.646,0.425,17.7,14.9,13.4,0.284,0.554,0.375,49.6,-1.6,2026-06-05
2023,543037,"Cole, Gerrit",Gerrit Cole,NYY,SL,Slider,680,20.7,174,0.181,0.247,0.216,32.8,29.3,18.3,0.228,0.318,0.253,32.8,1.5,2026-06-05
2023,663623,"Irvin, Jake",Jake Irvin,WSH,FF,4-Seam Fastball,775,36.1,174,0.205,0.371,0.305,19.3,21.3,12.7,0.215,0.417,0.323,36.8,0.0,2026-06-05
2023,686610,"Waldichuk, Ken",Ken Waldichuk,ATH,ST,Sweeper,691,27.1,174,0.218,0.423,0.325,32.8,33.9,21.5,0.193,0.327,0.269,34.0,-0.6,2026-06-05
2023,592836,"Walker, Taijuan",Taijuan Walker,PHI,SI,Sinker,658,23.2,173,0.27,0.428,0.351,9.9,15.0,20.6,0.278,0.464,0.36,40.9,0.6,2026-06-05
2023,607625,"Lugo, Seth",Seth Lugo,SD,CU,Curveball,681,28.7,173,0.287,0.384,0.327,26.8,20.2,16.9,0.289,0.462,0.338,40.8,-0.3,2026-06-05
2023,656756,"Montgomery, Jordan",Jordan Montgomery,TEX,CH,Changeup,670,22.9,173,0.239,0.405,0.302,39.2,23.1,20.8,0.226,0.396,0.287,27.4,0.3,2026-06-05
2023,622072,"Wood, Alex",Alex Wood,SF,SI,Sinker,760,44.5,173,0.234,0.433,0.355,24.2,22.5,17.0,0.215,0.385,0.332,41.3,0.0,2026-06-05
2023,621107,"Eflin, Zach",Zach Eflin,TB,CU,Curveball,679,26.3,173,0.185,0.339,0.241,35.1,37.0,25.0,0.181,0.302,0.219,25.0,1.3,2026-06-05
2023,625643,"López, Reynaldo",Reynaldo López,CLE,FF,4-Seam Fastball,770,63.9,172,0.189,0.322,0.301,26.9,26.2,18.4,0.227,0.398,0.339,41.8,1.3,2026-06-05
2023,678394,"Bello, Brayan",Brayan Bello,BOS,CH,Changeup,626,23.9,172,0.196,0.291,0.254,38.7,33.1,25.7,0.17,0.259,0.222,25.0,1.4,2026-06-05
2023,621244,"Berríos, José",José Berríos,TOR,CH,Changeup,543,18.5,171,0.245,0.409,0.314,33.0,26.9,24.3,0.236,0.356,0.286,25.7,-0.2,2026-06-05
2023,656629,"Kopech, Michael",Michael Kopech,CWS,SL,Slider,672,27.7,171,0.255,0.509,0.355,27.6,26.3,21.2,0.243,0.468,0.319,42.7,-1.8,2026-06-05
2023,663559,"Falter, Bailey",Bailey Falter,PIT,FF,4-Seam Fastball,587,45.3,171,0.297,0.418,0.337,15.1,18.7,16.9,0.265,0.378,0.306,40.2,0.4,2026-06-05
2023,571760,"Heaney, Andrew",Andrew Heaney,TEX,SL,Slider,651,25.0,171,0.261,0.446,0.349,30.0,31.0,20.2,0.222,0.357,0.283,44.2,-1.6,2026-06-05
2023,656945,"Scott, Tanner",Tanner Scott,MIA,SL,Slider,636,52.6,170,0.173,0.237,0.224,40.6,38.2,29.8,0.18,0.235,0.214,25.8,2.2,2026-06-05
2023,669456,"Bieber, Shane",Shane Bieber,CLE,FF,4-Seam Fastball,687,35.2,169,0.257,0.434,0.331,9.3,14.2,17.3,0.31,0.524,0.385,62.0,0.9,2026-06-05
2023,680694,"Bradish, Kyle",Kyle Bradish,BAL,SI,Sinker,598,22.7,169,0.228,0.356,0.315,15.3,17.8,21.3,0.249,0.391,0.322,40.8,1.5,2026-06-05
2023,641540,"Dunning, Dane",Dane Dunning,TEX,SL,Slider,628,23.3,169,0.213,0.366,0.266,34.1,30.8,21.4,0.244,0.41,0.29,41.1,0.0,2026-06-05
2023,663773,"Hoeing, Bryan",Bryan Hoeing,MIA,SI,Sinker,590,52.5,169,0.275,0.55,0.394,16.5,16.0,22.5,0.268,0.503,0.369,48.4,-0.7,2026-06-05
2023,519242,"Sale, Chris",Chris Sale,BOS,FF,4-Seam Fastball,721,43.2,169,0.248,0.431,0.328,23.5,23.7,18.3,0.236,0.454,0.327,40.4,0.4,2026-06-05
2023,686613,"Brown, Hunter",Hunter Brown,HOU,FC,Cutter,643,23.6,169,0.297,0.506,0.367,20.8,14.8,18.4,0.284,0.492,0.354,41.4,-0.5,2026-06-05
2023,664299,"Javier, Cristian",Cristian Javier,HOU,ST,Sweeper,862,29.9,169,0.209,0.365,0.298,28.4,26.6,17.8,0.205,0.338,0.281,34.3,0.1,2026-06-05
2023,660271,"Ohtani, Shohei",Shohei Ohtani,LAA,FF,4-Seam Fastball,688,32.9,169,0.164,0.236,0.276,27.0,29.6,23.7,0.21,0.379,0.322,38.5,1.5,2026-06-05
2023,656288,"Canning, Griffin",Griffin Canning,LAA,SL,Slider,624,29.9,169,0.261,0.344,0.297,34.0,33.1,22.6,0.22,0.308,0.262,41.6,0.3,2026-06-05
2023,645261,"Alcantara, Sandy",Sandy Alcantara,MIA,FF,4-Seam Fastball,582,21.4,168,0.261,0.471,0.324,26.7,31.0,22.8,0.237,0.425,0.297,46.8,0.0,2026-06-05
2023,664747,"Díaz, Alexis",Alexis Díaz,CIN,SL,Slider,598,51.5,168,0.153,0.229,0.237,37.9,33.9,28.1,0.177,0.252,0.253,38.2,2.3,2026-06-05
2023,572955,"Johnson, Pierce",Pierce Johnson,ATL,CU,Curveball,615,56.7,168,0.222,0.411,0.298,40.2,39.9,31.9,0.198,0.338,0.259,44.0,0.9,2026-06-05
2023,518397,"Alexander, Scott",Scott Alexander,SF,SI,Sinker,522,75.2,166,0.306,0.389,0.337,15.0,9.6,13.9,0.274,0.393,0.31,34.8,0.8,2026-06-05
2023,693433,"Woo, Bryan",Bryan Woo,SEA,FF,4-Seam Fastball,679,46.9,166,0.207,0.407,0.312,30.3,31.3,24.2,0.188,0.362,0.289,39.4,0.4,2026-06-05
2023,605400,"Nola, Aaron",Aaron Nola,PHI,SI,Sinker,577,18.7,166,0.281,0.425,0.344,9.6,21.1,21.3,0.282,0.444,0.332,47.1,-0.4,2026-06-05
2023,660853,"De Los Santos, Enyel",Enyel De Los Santos,CLE,FF,4-Seam Fastball,634,60.5,166,0.25,0.351,0.305,18.8,21.7,17.3,0.258,0.422,0.332,38.1,0.9,2026-06-05
2023,657024,"Swanson, Erik",Erik Swanson,TOR,FS,Split-Finger,503,47.5,166,0.162,0.266,0.227,34.3,34.9,27.9,0.166,0.311,0.237,38.5,2.8,2026-06-05
2023,656756,"Montgomery, Jordan",Jordan Montgomery,TEX,CU,Curveball,647,22.2,165,0.191,0.357,0.245,37.1,33.3,20.9,0.203,0.363,0.259,37.1,0.5,2026-06-05
2023,680570,"Rodriguez, Grayson",Grayson Rodriguez,BAL,CH,Changeup,471,22.4,165,0.201,0.318,0.26,28.3,24.2,18.2,0.208,0.304,0.251,35.1,0.9,2026-06-05
2023,670280,"Bednar, David",David Bednar,PIT,FF,4-Seam Fastball,640,57.9,165,0.188,0.315,0.253,30.3,29.1,21.1,0.179,0.336,0.257,44.8,1.8,2026-06-05
2023,623352,"Hader, Josh",Josh Hader,SD,SI,Sinker,765,73.4,165,0.19,0.27,0.282,27.9,29.1,19.3,0.184,0.27,0.278,26.7,1.2,2026-06-05
2023,527048,"Pérez, Martín",Martín Pérez,TEX,CH,Changeup,588,26.5,164,0.316,0.447,0.351,28.1,15.2,14.8,0.271,0.385,0.302,29.8,-0.8,2026-06-05
2023,668868,"Thompson, Zack",Zack Thompson,STL,FF,4-Seam Fastball,627,53.7,164,0.327,0.476,0.374,20.6,22.0,19.9,0.301,0.482,0.366,52.6,-0.5,2026-06-05
2023,543135,"Eovaldi, Nathan",Nathan Eovaldi,TEX,FS,Split-Finger,616,27.6,164,0.196,0.314,0.257,35.5,26.2,21.2,0.194,0.311,0.253,50.0,1.2,2026-06-05
2023,664875,"Lawrence, Justin",Justin Lawrence,COL,ST,Sweeper,576,48.7,163,0.149,0.236,0.214,36.4,38.7,30.4,0.154,0.261,0.22,25.3,1.6,2026-06-05
2023,665795,"Cabrera, Edward",Edward Cabrera,MIA,CH,Changeup,565,31.4,163,0.186,0.3,0.283,36.3,27.6,23.9,0.171,0.244,0.253,26.3,0.7,2026-06-05
2023,672578,"Hernández, Carlos",Carlos Hernández,KC,FF,4-Seam Fastball,699,55.9,163,0.279,0.515,0.404,25.5,21.5,15.8,0.27,0.485,0.382,48.5,-0.1,2026-06-05
2023,621107,"Eflin, Zach",Zach Eflin,TB,FC,Cutter,672,26.1,163,0.307,0.588,0.391,16.7,5.5,15.0,0.269,0.59,0.369,39.9,-0.3,2026-06-05
2023,519242,"Sale, Chris",Chris Sale,BOS,SL,Slider,627,37.5,163,0.162,0.358,0.257,38.9,45.4,29.1,0.155,0.303,0.244,32.0,0.6,2026-06-05
2023,666374,"Brash, Matt",Matt Brash,SEA,SL,Slider,665,51.0,162,0.168,0.228,0.206,48.7,43.8,30.0,0.156,0.247,0.209,26.3,2.2,2026-06-05
2023,663776,"Sandoval, Patrick",Patrick Sandoval,LAA,FF,4-Seam Fastball,661,25.2,161,0.344,0.519,0.44,15.6,11.8,10.9,0.306,0.494,0.408,45.1,-1.4,2026-06-05
2023,669330,"Wells, Tyler",Tyler Wells,BAL,FF,4-Seam Fastball,717,37.7,161,0.201,0.47,0.306,26.4,28.6,21.4,0.21,0.52,0.327,54.8,0.4,2026-06-05
2023,674072,"Henry, Tommy",Tommy Henry,AZ,FF,4-Seam Fastball,680,48.9,161,0.292,0.523,0.42,15.5,10.6,13.1,0.274,0.523,0.405,40.7,-1.4,2026-06-05
2023,657376,"Schmidt, Clarke",Clarke Schmidt,NYY,ST,Sweeper,748,27.6,161,0.274,0.555,0.388,26.1,22.4,18.5,0.26,0.49,0.346,37.5,-0.4,2026-06-05
2023,665871,"Assad, Javier",Javier Assad,CHC,SI,Sinker,523,30.6,160,0.219,0.336,0.272,14.6,23.1,30.6,0.268,0.407,0.319,46.8,2.2,2026-06-05
2023,621363,"Poche, Colin",Colin Poche,TB,FF,4-Seam Fastball,603,65.0,160,0.234,0.365,0.307,22.0,18.1,18.0,0.215,0.324,0.29,32.1,1.0,2026-06-05
2023,664875,"Lawrence, Justin",Justin Lawrence,COL,SI,Sinker,607,51.3,159,0.333,0.488,0.422,11.5,9.4,18.8,0.29,0.424,0.38,49.2,-1.0,2026-06-05
2023,641835,"Mayza, Tim",Tim Mayza,TOR,SI,Sinker,619,76.5,159,0.26,0.349,0.299,21.7,23.3,25.0,0.248,0.346,0.289,38.2,1.4,2026-06-05
2023,664062,"Gonsolin, Tony",Tony Gonsolin,LAD,FF,4-Seam Fastball,656,39.4,158,0.221,0.436,0.322,15.7,14.6,16.3,0.256,0.557,0.37,49.2,1.5,2026-06-05
2023,642585,"Bautista, Félix",Félix Bautista,BAL,SI,Sinker,696,70.4,157,0.157,0.246,0.258,37.8,37.6,32.6,0.17,0.306,0.274,34.7,2.1,2026-06-05
2023,656557,"Houck, Tanner",Tanner Houck,BOS,SL,Slider,647,37.2,157,0.181,0.29,0.256,38.6,29.3,21.6,0.207,0.36,0.284,32.6,1.1,2026-06-05
2023,641154,"López, Pablo",Pablo López,MIN,ST,Sweeper,649,21.5,157,0.173,0.287,0.215,36.5,36.3,22.6,0.175,0.268,0.209,22.3,1.5,2026-06-05
2023,554430,"Wheeler, Zack",Zack Wheeler,PHI,SI,Sinker,574,18.2,157,0.247,0.301,0.274,19.7,19.1,20.1,0.238,0.286,0.262,28.4,2.2,2026-06-05
2023,425794,"Wainwright, Adam",Adam Wainwright,STL,CU,Curveball,549,30.8,157,0.291,0.475,0.361,15.3,11.5,9.7,0.314,0.548,0.388,32.5,-1.3,2026-06-05
2023,666619,"Santos, Gregory",Gregory Santos,CWS,SL,Slider,551,52.6,156,0.196,0.203,0.223,37.5,30.8,26.7,0.202,0.258,0.225,29.0,2.7,2026-06-05
2023,643377,"Jax, Griffin",Griffin Jax,MIN,ST,Sweeper,552,52.7,156,0.199,0.322,0.271,28.7,30.1,22.8,0.193,0.311,0.246,31.3,0.2,2026-06-05
2023,675540,"Curry, Xzavion",Xzavion Curry,CLE,SL,Slider,539,36.1,156,0.238,0.361,0.276,23.2,17.9,16.8,0.258,0.443,0.313,40.5,0.9,2026-06-05
2023,681911,"Vesia, Alex",Alex Vesia,LAD,FF,4-Seam Fastball,579,67.9,155,0.273,0.42,0.335,27.9,28.4,23.8,0.232,0.395,0.299,43.4,0.7,2026-06-05
2023,641941,"Pagán, Emilio",Emilio Pagán,MIN,FF,4-Seam Fastball,584,55.0,155,0.188,0.326,0.265,24.6,28.4,24.3,0.205,0.417,0.305,47.9,2.1,2026-06-05
2023,571927,"Matz, Steven",Steven Matz,STL,CH,Changeup,511,27.4,155,0.291,0.405,0.326,28.9,21.9,16.5,0.266,0.395,0.303,36.0,0.2,2026-06-05
2023,425794,"Wainwright, Adam",Adam Wainwright,STL,SI,Sinker,560,31.4,154,0.394,0.746,0.499,9.4,14.3,18.2,0.332,0.631,0.428,49.2,-4.2,2026-06-05
2023,571656,"Farmer, Buck",Buck Farmer,CIN,FF,4-Seam Fastball,523,42.8,154,0.244,0.481,0.354,17.3,17.5,17.9,0.238,0.475,0.346,41.7,-0.2,2026-06-05
2023,622491,"Castillo, Luis",Luis Castillo,SEA,SL,Slider,710,22.1,154,0.234,0.455,0.311,37.8,33.1,25.1,0.207,0.357,0.26,39.6,-0.2,2026-06-05
2023,666200,"Luzardo, Jesús",Jesús Luzardo,MIA,CH,Changeup,626,21.0,153,0.248,0.429,0.347,36.1,21.6,18.1,0.222,0.388,0.311,28.4,-0.1,2026-06-05
2023,643511,"Rogers, Tyler",Tyler Rogers,SF,SL,Slider,549,48.8,153,0.187,0.338,0.27,33.4,29.4,23.9,0.159,0.263,0.225,19.8,0.7,2026-06-05
2023,640451,"Harvey, Hunter",Hunter Harvey,WSH,FF,4-Seam Fastball,578,60.0,153,0.216,0.396,0.297,26.5,32.0,25.3,0.217,0.429,0.304,45.7,0.9,2026-06-05
2023,571945,"Mikolas, Miles",Miles Mikolas,STL,CU,Curveball,639,20.0,152,0.261,0.387,0.314,19.8,19.1,13.5,0.255,0.449,0.324,41.2,-0.6,2026-06-05
2023,621381,"Strahm, Matt",Matt Strahm,PHI,FF,4-Seam Fastball,616,45.1,152,0.187,0.374,0.271,31.3,39.5,27.6,0.181,0.357,0.27,45.0,0.7,2026-06-05
2023,666974,"Cano, Yennier",Yennier Cano,BAL,SI,Sinker,562,55.3,152,0.243,0.35,0.293,12.9,11.8,17.3,0.253,0.345,0.298,43.1,2.2,2026-06-05
2023,607192,"Glasnow, Tyler",Tyler Glasnow,TB,SL,Slider,659,34.8,152,0.254,0.373,0.305,38.5,19.1,28.4,0.269,0.495,0.35,43.9,1.2,2026-06-05
2023,664294,"Moreta, Dauri",Dauri Moreta,PIT,SL,Slider,623,64.8,152,0.162,0.265,0.24,40.8,38.2,29.4,0.165,0.251,0.22,27.2,1.3,2026-06-05
2023,622098,"Smith, Drew",Drew Smith,NYM,FF,4-Seam Fastball,662,61.2,152,0.169,0.339,0.304,24.0,25.0,17.3,0.197,0.392,0.329,44.3,0.5,2026-06-05
2023,663567,"Lambert, Peter",Peter Lambert,COL,FF,4-Seam Fastball,646,44.6,152,0.271,0.586,0.4,16.7,12.5,12.8,0.279,0.601,0.407,51.8,-0.5,2026-06-05
2023,608379,"Wacha, Michael",Michael Wacha,SD,FF,4-Seam Fastball,638,28.7,152,0.183,0.336,0.282,17.1,22.4,16.5,0.239,0.462,0.347,49.0,1.3,2026-06-05
2023,642207,"Williams, Devin",Devin Williams,MIL,CH,Changeup,549,57.9,151,0.097,0.187,0.21,43.2,37.7,30.8,0.149,0.256,0.232,24.7,2.8,2026-06-05
2023,643511,"Rogers, Tyler",Tyler Rogers,SF,SI,Sinker,564,50.2,151,0.29,0.406,0.329,11.3,9.9,11.5,0.279,0.359,0.305,32.5,0.7,2026-06-05
2023,622491,"Castillo, Luis",Luis Castillo,SEA,CH,Changeup,499,15.6,151,0.28,0.42,0.326,32.5,23.2,17.5,0.26,0.408,0.3,27.3,-1.9,2026-06-05
2023,472610,"García, Luis",Luis García,SD,SI,Sinker,467,46.2,151,0.323,0.429,0.383,15.1,7.9,15.6,0.304,0.425,0.357,41.5,0.4,2026-06-05
2023,502043,"Gibson, Kyle",Kyle Gibson,BAL,CH,Changeup,517,17.0,151,0.288,0.453,0.344,29.1,18.5,17.6,0.264,0.427,0.324,42.9,-0.7,2026-06-05
